date,tic,open,high,low,close,volume,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,turbulence
2025-11-11 14:32:16,WMT,134.09,139.62,133.84,136.98,44658446,3.8207,139.7168,134.2377,64.9221,-29.0393,12.3886,137.4135,133.3538,4.8665
2025-11-12 14:32:16,WMT,135.27,136.69,133.4,134.52,13012561,1.2715,137.2114,131.8306,27.7084,87.4474,17.7994,134.7647,136.7746,19.9534
2025-11-13 14:32:16,WMT,135.2,136.0,132.34,133.23,33656247,0.5243,135.8916,130.5625,46.943,-258.2412,11.4687,130.0736,130.8285,12.7161
2025-11-14 14:32:16,WMT,135.38,137.5,133.02,133.99,49617887,-2.2174,136.6735,131.3138,61.2636,40.612,32.59,137.1429,138.5454,15.1667
2025-11-15 14:32:16,WMT,137.98,142.42,130.99,135.91,22097815,-0.0016,138.6252,133.189,41.8007,-96.4554,35.1415,137.2329,133.5213,4.9838
2025-11-16 14:32:16,WMT,135.19,139.03,130.27,137.88,30827696,-3.9007,140.6353,135.1202,21.5796,55.692,39.5707,138.1792,141.0607,17.2228
2025-11-17 14:32:16,WMT,136.69,137.53,135.4,136.81,5139555,-2.7295,139.5502,134.0776,63.0105,-60.9235,21.2876,138.8983,136.4378,20.1966
2025-11-18 14:32:16,WMT,131.23,137.5,131.13,132.94,48522670,-3.0607,135.5948,130.2774,48.9192,-179.8734,28.1803,133.384,132.8252,7.811
2025-11-19 14:32:16,WMT,130.41,134.77,128.37,132.09,29927113,1.1956,134.7298,129.4462,71.5782,-170.5119,32.495,133.3899,130.7905,14.1016
2025-11-20 14:32:16,WMT,134.05,137.91,132.06,133.23,6295539,-0.1769,135.891,130.5619,54.9708,46.4115,14.3167,132.3988,130.1996,20.365
2025-11-21 14:32:16,WMT,136.4,141.84,129.77,135.43,44190007,1.1457,138.1392,132.722,29.2998,80.8582,12.2562,135.5212,141.2464,13.0541
2025-11-22 14:32:16,WMT,139.05,142.82,133.17,137.28,31326846,3.1552,140.0258,134.5346,25.8843,211.2744,18.5589,138.9274,138.0554,12.4641
2025-11-23 14:32:16,WMT,137.02,143.32,131.52,135.84,9414426,1.7591,138.5568,133.1232,74.6632,4.3672,35.5629,137.8131,133.6664,24.3305
2025-11-24 14:32:16,WMT,139.25,140.98,136.78,140.21,38509137,1.1369,143.0177,137.4091,79.9254,29.5114,24.9956,140.1053,136.7302,14.9527
2025-11-25 14:32:16,WMT,137.88,140.3,136.96,138.98,8953637,-0.2532,141.7561,136.1971,76.9693,-69.7585,39.7632,139.0972,138.8476,11.0624
2025-11-26 14:32:16,WMT,137.95,141.51,134.9,138.04,36085241,0.8142,140.8049,135.2831,60.9553,17.4623,12.4469,137.3614,141.7185,17.2604
2025-11-27 14:32:16,WMT,135.8,140.37,134.65,137.36,36559927,0.4602,140.103,134.6088,77.6608,-125.1817,11.9403,139.1145,139.7861,18.4686
2025-11-28 14:32:16,WMT,137.48,139.96,134.65,136.59,45945708,-0.9893,139.3169,133.8535,35.8605,157.2127,26.5319,134.1945,134.2042,9.1107
2025-11-29 14:32:16,WMT,135.76,137.77,133.67,135.72,34588057,2.3984,138.4312,133.0025,48.9339,11.7481,25.5737,134.0561,132.5221,18.7464
2025-11-30 14:32:16,WMT,137.15,138.14,136.73,136.86,18537879,0.0864,139.6011,134.1265,66.9802,-88.7837,24.9348,134.0855,139.6991,18.3001
2025-12-01 14:32:16,WMT,144.65,151.53,139.72,142.75,14253518,-2.1213,145.6062,139.8962,34.1362,-148.8648,26.6526,141.9302,140.4584,20.9474
2025-12-02 14:32:16,WMT,144.11,144.19,139.82,142.3,31691159,-1.2184,145.1495,139.4574,73.6883,-98.7004,14.1038,142.1201,147.322,17.7406
2025-12-03 14:32:16,WMT,141.28,141.49,138.46,141.45,47881384,-0.0334,144.2802,138.6222,72.5828,169.4324,14.0708,140.7117,143.5785,20.2674
2025-12-04 14:32:16,WMT,138.68,143.54,132.64,142.53,45403767,2.7056,145.3856,139.6842,30.7703,-72.9226,15.5103,144.3426,142.2722,17.6918
2025-08-27 14:32:16,PG,179.75,182.81,175.01,179.0,28720664,-0.76,182.5769,175.417,71.28,72.0944,13.4718,177.2121,172.4476,13.5059
2025-08-28 14:32:16,PG,180.0,181.43,178.23,179.99,3681197,0.2575,183.5922,176.3925,21.0376,-39.212,18.4015,180.8247,180.4825,8.5386
2025-08-29 14:32:16,PG,176.55,180.48,174.53,178.25,15969452,-2.0204,181.8129,174.6829,45.9073,-195.6152,26.2059,177.5861,180.3607,3.7162
2025-08-30 14:32:16,PG,180.37,189.63,176.08,177.27,22635556,0.9971,180.8198,173.7289,51.4727,-86.642,15.2884,177.3793,178.5519,13.1987
2025-08-31 14:32:16,PG,177.16,185.36,175.83,178.55,36239593,-1.1015,182.1173,174.9755,69.3522,69.6041,35.6889,178.1747,179.8681,16.4943
2025-09-01 14:32:16,PG,179.64,183.34,177.44,179.64,25173532,-3.0628,183.2321,176.0465,39.6965,175.4059,31.9231,180.2573,178.1645,8.2543
2025-09-02 14:32:16,PG,178.79,184.26,177.27,180.45,35281647,0.6692,184.0634,176.8453,40.8204,93.3635,17.6956,182.1063,181.2717,12.7794
2025-09-03 14:32:16,PG,177.95,186.54,176.04,180.56,2478069,-1.865,184.1749,176.9523,75.5755,-4.451,35.3826,180.3059,187.0762,11.8563
2025-09-04 14:32:16,PG,181.18,183.89,179.53,180.62,47348418,0.5475,184.2292,177.0045,31.2618,-159.9175,35.419,181.0737,178.874,6.1822
2025-09-05 14:32:16,PG,182.49,185.87,174.1,181.42,12267202,3.5707,185.0504,177.7935,72.8421,56.3744,26.758,179.2581,179.7711,11.0037
2025-09-06 14:32:16,PG,178.57,183.63,178.28,180.33,35607879,-4.7349,183.934,176.7209,45.9572,186.3678,13.8729,179.8513,175.393,15.365
2025-09-07 14:32:16,PG,179.14,181.62,173.93,179.59,5210284,-0.8956,183.1862,176.0024,74.7201,-173.3,23.6007,178.7173,182.0358,14.7862
2025-09-08 14:32:16,PG,177.66,180.78,175.38,178.06,30492090,0.0561,181.624,174.5015,30.096,-19.9384,26.5283,178.1962,175.7859,6.9965
2025-09-09 14:32:16,PG,177.94,178.56,177.85,177.94,20223187,-2.5987,181.4958,174.3783,60.2973,58.8419,24.9581,174.4037,176.4925,8.0894
2025-09-10 14:32:16,PG,173.56,176.8,172.88,174.74,46240786,-0.0017,178.2388,171.2491,76.0639,62.5475,33.1065,176.4532,177.7562,19.5258
2025-09-11 14:32:16,PG,174.76,176.43,173.8,174.55,5771522,2.1366,178.0377,171.0559,36.7757,24.9966,29.8876,173.7846,175.9174,18.2959
2025-09-12 14:32:16,PG,173.01,176.5,170.34,171.96,6540292,1.1319,175.3985,168.5201,76.0297,13.2207,13.643,170.1933,166.0056,13.6906
2025-09-13 14:32:16,PG,171.6,176.85,170.72,173.26,44047091,0.7594,176.7285,169.798,71.586,107.3763,21.7995,172.4098,172.893,14.9657
2025-09-14 14:32:16,PG,176.13,176.81,175.37,175.57,18101850,0.0634,179.0844,172.0615,76.7136,163.8513,34.7492,177.6829,175.2477,14.048
2025-09-15 14:32:16,PG,171.82,175.42,168.88,174.05,47663460,-1.901,177.5303,170.5684,47.839,141.818,32.2991,174.0708,177.3555,15.1434
2025-09-16 14:32:16,PG,176.96,177.96,173.81,174.77,38994132,-0.1489,178.2691,171.2782,56.9086,39.1244,30.3723,177.3367,173.3717,15.458
2025-09-17 14:32:16,PG,178.87,180.67,175.89,177.36,12259541,-2.7692,180.9103,173.8157,51.8293,-120.8196,21.6006,177.2844,176.0031,10.3279
2025-09-18 14:32:16,PG,175.56,176.62,172.55,176.28,16921301,-1.2635,179.8105,172.7591,23.7086,-20.8975,36.1542,176.2439,175.9102,7.861
2025-09-19 14:32:16,PG,177.48,180.13,170.24,176.32,40356979,-1.1642,179.8493,172.7964,76.2062,-139.9217,10.3154,177.6543,176.58,15.0561
2025-09-20 14:32:16,PG,180.54,182.82,175.7,180.4,18971165,1.8089,184.0119,176.7958,55.8778,-123.7969,33.537,181.5008,182.3013,11.7038
2025-09-21 14:32:16,PG,180.47,181.42,176.71,179.62,18076080,-3.4769,183.2103,176.0255,58.1342,-35.5315,24.7775,181.2417,184.5152,9.8518
2025-09-22 14:32:16,PG,176.96,178.33,174.79,177.71,34374481,2.2353,181.2653,174.1568,58.091,-43.9818,18.8348,180.129,178.9273,20.177
2025-09-23 14:32:16,PG,178.27,185.95,173.49,180.62,33442166,0.5212,184.2328,177.008,54.4959,28.4657,26.1003,180.1138,182.384,18.0639
2025-09-24 14:32:16,PG,181.89,186.89,178.01,182.89,2067802,0.0951,186.5433,179.2279,26.3199,-21.1411,19.6079,181.9844,179.1338,22.8504
2025-09-25 14:32:16,PG,183.9,189.82,181.77,183.15,4966466,-0.1539,186.8112,179.4853,49.6287,-25.4811,17.881,183.9899,179.9069,20.9604
2025-09-26 14:32:16,PG,183.59,190.06,180.63,184.33,5777695,0.7861,188.0193,180.646,61.0449,-160.3624,27.9039,186.5477,182.8662,13.5847
2025-09-27 14:32:16,PG,183.43,185.37,182.52,184.17,3047912,-1.1954,187.8501,180.4835,38.6926,-171.7756,15.7813,185.7007,179.7965,13.4337
2025-09-28 14:32:16,PG,187.88,194.76,181.04,186.42,10993814,1.3723,190.1505,182.6937,46.5297,-12.7819,25.4332,186.5093,182.6925,6.3313
2025-09-29 14:32:16,PG,186.98,189.48,185.49,187.79,14151164,0.567,191.5488,184.0371,45.1513,28.0554,32.6769,189.9589,186.0302,9.2563
2025-09-30 14:32:16,PG,184.72,187.41,182.05,184.91,30460325,-3.4074,188.6056,181.2093,28.4801,80.9461,15.257,181.3151,186.8073,19.1521
2025-10-01 14:32:16,PG,186.04,190.85,185.49,185.96,37188586,-1.6978,189.682,182.2435,72.6415,-92.0399,30.6361,186.4705,188.1586,18.5052
2025-10-02 14:32:16,PG,186.32,186.35,185.44,185.55,47387275,0.4546,189.2594,181.8374,42.2486,118.6465,31.6927,184.8697,187.6418,10.747
2025-10-03 14:32:16,PG,186.9,188.02,185.61,185.96,8668023,1.8327,189.6825,182.244,57.1999,-44.5441,36.8492,186.2465,190.3876,14.8776
2025-10-04 14:32:16,PG,182.94,193.04,182.28,185.16,14781484,4.269,188.8646,181.4581,67.1864,-44.4328,25.0043,190.6639,183.45,14.4263
2025-10-05 14:32:16,PG,190.77,195.5,188.08,189.32,38550384,1.026,193.1065,185.5337,29.1978,6.7382,15.4897,188.2067,188.4547,14.2349
2025-10-06 14:32:16,PG,189.06,190.04,183.24,188.46,7352266,-0.4542,192.2294,184.691,58.0595,-47.237,37.2559,187.9847,191.1562,10.289
2025-10-07 14:32:16,PG,184.11,187.84,181.3,185.23,32042572,1.1816,188.9362,181.527,37.4263,-79.1225,11.1603,186.3857,191.5314,13.3682
2025-10-08 14:32:16,PG,186.75,189.22,181.97,185.82,40583582,1.8391,189.5343,182.1016,58.1506,60.4387,34.4156,187.884,187.8966,12.9003
2025-10-09 14:32:16,PG,183.16,184.18,180.41,184.17,14538026,-1.8386,187.8517,180.485,22.0184,-11.5558,26.3008,184.1489,186.5762,8.9097
2025-10-10 14:32:16,PG,187.5,191.56,182.63,187.83,13871786,-0.0043,191.5857,184.0725,74.133,-222.6279,22.8683,189.7452,186.4246,18.2982
2025-10-11 14:32:16,PG,183.77,193.2,183.65,186.66,19016311,-1.5312,190.395,182.9286,52.7221,228.2762,25.6493,187.3294,181.2354,11.8982
2025-10-12 14:32:16,PG,188.84,192.88,185.65,189.26,47941428,-2.6062,193.0409,185.4707,45.5931,10.8815,28.9091,189.4704,186.6289,12.3262
2025-10-13 14:32:16,PG,189.96,192.73,184.74,190.77,37140487,0.0112,194.587,186.9561,23.4278,27.5659,15.9242,189.295,190.5356,11.3613
2025-10-14 14:32:16,PG,193.97,195.41,192.01,192.1,43511728,1.9754,195.9471,188.2629,35.6036,85.2384,27.1109,194.0891,193.7278,7.0432
2025-10-15 14:32:16,PG,191.73,195.05,188.94,191.06,38279694,-0.9353,194.882,187.2396,62.1973,64.3114,12.1018,192.315,189.9671,13.0247
2025-10-16 14:32:16,PG,188.59,195.73,184.11,191.68,23773169,0.0393,195.5108,187.8437,28.4578,17.7271,34.3433,189.3934,184.5484,12.013
2025-10-17 14:32:16,PG,191.08,197.38,187.91,193.71,3481999,-2.7665,197.5838,189.8354,68.8018,72.8658,26.1369,194.2491,192.0952,20.4375
2025-10-18 14:32:16,PG,191.38,196.59,183.91,190.5,23618938,1.6705,194.3129,186.6927,50.9295,34.8881,39.0177,191.6778,197.6409,15.9013
2025-10-19 14:32:16,PG,186.43,191.43,181.25,189.19,23324607,-1.1571,192.9749,185.4073,69.0747,17.4596,14.6823,190.0145,186.8106,13.4519
2025-10-20 14:32:16,PG,191.81,192.63,188.56,190.53,24422415,-0.6612,194.3378,186.7168,67.6345,-97.181,36.9095,192.9067,195.3128,13.6468
2025-10-21 14:32:16,PG,191.02,196.32,181.93,192.61,13676187,0.2234,196.459,188.7547,50.3749,-86.0936,35.4723,193.5976,187.7915,18.9792
2025-10-22 14:32:16,PG,191.76,198.63,187.73,189.91,28887286,-0.7379,193.707,186.1106,22.4584,123.7807,17.865,190.1273,189.9644,10.6287
2025-10-23 14:32:16,PG,185.61,193.98,181.18,190.81,37201665,1.8358,194.6291,186.9966,73.9206,-137.1789,22.1262,189.2092,188.3335,16.5947
2025-10-24 14:32:16,PG,196.73,201.28,189.26,192.66,42338223,2.26,196.5114,188.8051,58.24,45.9319,29.5719,193.8203,192.4441,20.0479
2025-10-25 14:32:16,PG,196.7,202.55,191.75,194.24,14993576,-3.2345,198.1227,190.3532,56.7761,-49.4911,21.3134,192.4744,196.7706,8.7
2025-10-26 14:32:16,PG,192.12,196.43,191.91,194.08,13386422,-1.5115,197.9576,190.1946,66.6845,61.2602,19.653,195.5117,194.8261,17.0228
2025-10-27 14:32:16,PG,189.12,192.13,187.19,191.9,36353414,0.406,195.7421,188.0659,34.4508,-66.381,11.6627,193.663,193.5212,12.1364
2025-10-28 14:32:16,PG,190.48,193.57,189.61,191.02,10517532,0.5168,194.8357,187.1951,42.9064,125.2748,19.3013,191.4908,191.8108,15.3218
2025-10-29 14:32:16,PG,191.94,196.37,191.65,192.95,24654770,0.7601,196.8131,189.0949,61.198,-7.059,10.7421,192.781,195.1354,15.4993
2025-10-30 14:32:16,PG,191.99,195.07,185.83,190.9,17929260,-2.4244,194.7147,187.0789,74.7075,-127.9095,20.8851,191.1493,190.8359,9.9072
2025-10-31 14:32:16,PG,188.24,198.69,187.53,191.56,12633426,0.8481,195.3914,187.729,37.0206,-83.4137,20.1774,195.5071,189.5972,23.6011
2025-11-01 14:32:16,PG,191.57,192.79,186.34,190.77,28265644,0.3235,194.5894,186.9585,37.7613,-36.4396,11.8941,190.6329,183.8928,13.982
2025-11-02 14:32:16,PG,187.03,191.08,184.85,188.89,15143499,0.9048,192.6698,185.1141,23.6371,59.9482,21.4676,188.7961,186.0825,16.2733
2025-11-03 14:32:16,PG,192.62,204.88,190.71,192.99,39838687,-3.4352,196.8545,189.1347,64.2775,-170.2999,35.3877,196.8562,198.5746,16.6011
2025-11-04 14:32:16,PG,187.82,204.01,186.65,190.27,27774900,4.2777,194.076,186.4652,46.9616,104.2591,16.9093,190.3547,190.4846,9.4865
2025-11-05 14:32:16,PG,189.64,198.02,189.22,190.69,21283739,-2.1541,194.5045,186.8769,32.3322,30.6246,11.6599,191.2173,189.3312,28.928
2025-11-06 14:32:16,PG,193.31,193.79,191.42,191.62,42123575,0.3335,195.4497,187.785,58.4494,-10.743,26.7991,192.9796,190.5532,14.8722
2025-11-07 14:32:16,PG,190.85,193.4,189.91,192.03,33470815,-0.1204,195.8701,188.1889,60.3255,86.8317,19.8631,194.9384,193.9783,10.8985
2025-11-08 14:32:16,PG,188.78,189.99,187.52,188.7,24356530,1.0266,192.4715,184.9236,73.0243,-62.708,23.5549,185.223,188.0045,21.4583
2025-11-09 14:32:16,PG,191.88,194.32,189.12,190.55,27799594,4.1245,194.3588,186.7369,73.7167,-60.747,16.0562,190.5767,185.6612,2.9528
2025-11-10 14:32:16,PG,194.19,196.88,188.87,194.3,18524111,-2.0109,198.1856,190.4137,34.7687,143.3261,20.533,190.7011,203.0534,18.8494
2025-11-11 14:32:16,PG,199.01,201.22,192.6,194.13,47017097,-3.5818,198.013,190.2478,56.9167,175.3069,12.8753,196.7509,195.1414,13.9768
2025-11-12 14:32:16,PG,191.53,192.27,187.77,189.04,23787278,5.4916,192.8175,185.256,39.7898,186.5644,18.0346,188.0525,189.5195,17.085
2025-11-13 14:32:16,PG,192.84,194.53,190.84,191.6,39879723,-1.1185,195.4334,187.7694,60.7987,-148.0994,23.3047,190.1335,192.0731,21.3778
2025-11-14 14:32:16,PG,197.02,198.54,193.18,194.56,48678207,-4.4837,198.451,190.6686,73.2063,-13.4693,30.7624,191.7103,194.4158,11.705
2025-11-15 14:32:16,PG,190.77,195.54,188.0,194.31,22330789,-1.7021,198.1968,190.4244,37.9982,180.1453,34.1229,196.8909,194.3338,17.4697
2025-11-16 14:32:16,PG,192.67,195.03,187.73,191.44,21080301,0.6151,195.2645,187.6071,30.9382,52.2419,13.6991,194.8011,194.5455,13.1131
2025-11-17 14:32:16,PG,189.47,194.33,189.35,190.36,42068179,1.6944,194.1674,186.553,33.9712,73.6565,15.4911,192.309,195.3392,18.0855
2025-11-18 14:32:16,PG,191.58,194.01,185.59,190.16,15610106,1.0385,193.9652,186.3587,42.4048,-68.8343,35.1128,189.0906,187.4029,9.6125
2025-11-19 14:32:16,PG,189.35,190.3,186.01,188.04,17709590,-2.0726,191.8048,184.2831,22.6212,26.4511,24.7036,189.5098,185.2548,20.0459
2025-11-20 14:32:16,PG,191.18,193.03,188.67,188.8,41898847,-0.3198,192.5724,185.0206,25.2973,-26.313,10.6435,189.6292,182.9208,8.622
2025-11-21 14:32:16,PG,189.48,193.1,179.04,187.9,48845169,1.3553,191.6555,184.1396,22.3773,27.4878,21.3503,190.033,185.652,11.965
2025-11-22 14:32:16,PG,189.99,190.81,184.53,186.9,8914796,-0.4823,190.6401,183.164,41.8532,71.413,37.5144,185.0536,188.8815,16.6529
2025-11-23 14:32:16,PG,188.47,194.4,183.32,186.24,31504606,-1.2123,189.9621,182.5126,61.899,-68.1037,15.4022,183.5432,182.2943,7.674
2025-11-24 14:32:16,PG,187.87,188.71,183.04,185.59,26829008,-1.976,189.3049,181.8812,50.8915,-19.816,20.0021,186.5188,192.151,15.2186
2025-11-25 14:32:16,PG,182.16,186.73,178.77,180.92,42218220,0.8126,184.5341,177.2974,36.071,284.3163,18.7595,184.8723,174.1137,22.2742
2025-11-26 14:32:16,PG,182.57,186.38,180.62,181.48,39332492,1.2652,185.1087,177.8495,24.8986,-126.1843,13.8456,185.2305,175.724,16.1555
2025-11-27 14:32:16,PG,183.5,186.17,181.18,182.32,46731959,-3.3906,185.9659,178.6731,25.9944,113.7554,39.4988,182.5926,178.3777,15.8948
2025-11-28 14:32:16,PG,185.86,192.69,182.64,183.51,3849570,-1.7934,187.1821,179.8416,51.8758,51.4492,29.2157,181.9783,185.2182,19.9184
2025-11-29 14:32:16,PG,184.03,184.16,177.39,183.46,34355874,3.2342,187.1297,179.7913,69.2823,-189.398,20.5497,182.4229,174.1127,9.3552
2025-11-30 14:32:16,PG,184.64,185.96,181.38,182.09,16964548,-0.8737,185.7281,178.4447,64.6859,-44.841,16.1289,179.063,186.428,18.0768
2025-12-01 14:32:16,PG,183.05,188.47,178.33,179.9,25644991,-0.5147,183.499,176.3029,36.8307,-44.2777,18.6957,182.6954,183.893,11.7204
2025-12-02 14:32:16,PG,176.06,180.07,173.28,178.49,13148395,1.7103,182.0643,174.9245,53.9564,-100.9065,36.4191,179.0552,179.1293,20.7826
2025-12-03 14:32:16,PG,177.91,179.34,169.99,176.43,38590800,0.0894,179.9585,172.9013,28.3278,168.4617,22.3176,176.5373,179.2756,7.2982
2025-12-04 14:32:16,PG,176.17,177.06,173.19,174.24,19272094,1.1634,177.723,170.7535,57.4649,-63.5668,12.8819,173.9559,176.6267,14.1239
2025-08-27 14:32:16,HD,78.36,79.49,77.87,78.81,48411895,-0.9159,80.3867,77.2343,70.7814,-9.7965,14.4846,80.4953,78.0152,17.8527
2025-08-28 14:32:16,HD,79.0,81.24,77.89,79.32,5878463,3.2227,80.9112,77.7382,20.5147,-49.9534,33.6962,79.7948,78.353,12.2187
2025-08-29 14:32:16,HD,82.23,85.0,81.23,81.5,4851461,-2.8416,83.1313,79.8713,44.9614,-76.76,35.8126,83.1349,81.0743,11.1869
2025-08-30 14:32:16,HD,84.14,84.88,84.1,84.5,49859608,-0.2408,86.1924,82.8123,45.4299,-50.8535,11.9564,84.7947,87.6813,10.0365
2025-08-31 14:32:16,HD,86.34,89.07,85.13,85.7,10260425,1.1027,87.4146,83.9865,55.6795,107.0865,29.3121,86.207,86.1522,18.1486
2025-09-01 14:32:16,HD,82.62,83.52,82.49,83.16,10130192,-3.0486,84.826,81.4995,56.826,-5.462,26.8885,82.1135,82.8169,21.1523
2025-09-02 14:32:16,HD,83.38,84.96,82.38,84.09,30126663,-3.8327,85.7727,82.409,43.9102,2.9657,12.3782,83.23,86.9264,10.5429
2025-09-03 14:32:16,HD,85.75,87.35,85.19,85.93,48013098,-1.2244,87.6533,84.216,54.4008,7.9812,10.9228,85.8672,85.4871,8.6785
2025-09-04 14:32:16,HD,84.46,85.49,80.64,84.04,30763535,-2.2159,85.7253,82.3635,46.7645,-143.5885,28.2841,83.8493,84.5913,6.7559
2025-09-05 14:32:16,HD,83.75,85.71,80.7,82.95,35227407,0.0554,84.613,81.2948,76.2143,55.2994,14.7573,83.1267,81.7732,16.7972
2025-09-06 14:32:16,HD,86.89,88.37,85.71,86.68,29031380,2.8481,88.417,84.9497,54.399,-126.9974,29.0791,87.7558,87.9098,11.1848
2025-09-07 14:32:16,HD,87.56,92.69,86.72,87.26,2892347,-0.4642,89.0084,85.5179,42.9417,-108.106,34.7988,85.0141,86.6086,21.5263
2025-09-08 14:32:16,HD,85.23,87.77,82.55,85.9,45612856,1.7263,87.6192,84.1832,55.9557,92.9714,39.9417,85.3263,87.3362,19.7855
2025-09-09 14:32:16,HD,83.04,84.4,81.04,82.04,25068649,-2.4236,83.6786,80.3971,79.7802,-111.2229,19.7282,82.157,79.429,11.4789
2025-09-10 14:32:16,HD,83.29,84.76,82.26,83.34,40719875,-1.9292,85.0116,81.6778,51.0098,-57.6296,28.6198,82.3522,82.1131,12.7306
2025-09-11 14:32:16,HD,87.84,90.55,85.34,86.66,43434958,0.3427,88.3896,84.9233,48.557,-68.2128,26.1351,85.8601,85.9492,8.7566
2025-09-12 14:32:16,HD,85.86,87.54,84.82,85.98,39981122,0.7524,87.6996,84.2604,35.8922,-98.8166,17.713,87.0288,87.6952,14.3074
2025-09-13 14:32:16,HD,84.86,88.44,82.73,84.35,2766208,1.6681,86.0365,82.6625,50.6584,47.8842,24.0491,85.291,81.8809,23.6272
2025-09-14 14:32:16,HD,84.08,85.22,82.66,83.8,15724296,-0.6053,85.4753,82.1234,41.7165,104.5196,31.1669,84.4711,82.1381,12.7035
2025-09-15 14:32:16,HD,85.1,85.52,84.65,84.93,13175500,-2.4457,86.6244,83.2274,70.7154,-118.5775,33.9205,85.0002,84.7674,12.2451
2025-09-16 14:32:16,HD,86.36,88.6,84.12,87.46,7536481,0.1902,89.2135,85.7149,32.7777,-26.1981,10.226,86.6856,88.3066,13.689
2025-09-17 14:32:16,HD,91.3,92.81,87.46,89.1,34027418,-1.8361,90.8846,87.3205,38.4941,-67.8503,27.1254,89.3945,90.0122,14.0976
2025-09-18 14:32:16,HD,93.85,94.86,93.38,94.21,48206062,-1.7899,96.0911,92.3229,60.5963,8.9615,24.4227,93.5382,90.0774,12.7323
2025-09-19 14:32:16,HD,99.61,100.83,98.49,98.65,45944802,-3.4213,100.6208,96.6749,74.9588,19.0347,18.1825,98.182,99.5485,14.7384
2025-09-20 14:32:16,HD,96.47,102.74,95.29,97.91,18886858,-0.3521,99.8693,95.9529,63.6634,-93.2339,17.0017,97.5699,95.3482,7.9818
2025-09-21 14:32:16,HD,96.99,100.25,95.76,96.53,45281018,-2.1731,98.4629,94.6016,40.0117,-81.7148,15.0833,99.0723,96.4873,13.9764
2025-09-22 14:32:16,HD,97.7,100.38,97.21,99.15,19200239,1.1338,101.133,97.167,32.4637,116.142,32.2329,97.2687,97.4014,17.1102
2025-09-23 14:32:16,HD,98.53,98.65,93.55,98.16,26384752,-4.2648,100.1252,96.1987,63.6854,-13.7728,23.1362,96.6395,100.4634,24.4116
2025-09-24 14:32:16,HD,94.93,96.74,94.14,95.48,27707619,-3.2281,97.3917,93.5724,68.7335,159.1995,34.5275,95.8297,96.1427,5.1163
2025-09-25 14:32:16,HD,96.28,96.94,95.65,95.9,4108843,5.0939,97.8153,93.9794,47.7401,-115.9093,33.9067,96.3196,97.4425,15.9114
2025-09-26 14:32:16,HD,96.94,98.95,96.23,98.02,37917541,-0.9599,99.9847,96.0637,43.83,-151.7525,27.499,98.0354,99.9667,21.9829
2025-09-27 14:32:16,HD,98.71,99.95,95.01,98.96,22585336,0.178,100.9422,96.9837,32.2984,201.0539,29.8233,99.1816,98.8238,20.4877
2025-09-28 14:32:16,HD,96.62,102.5,95.06,97.96,5717045,1.5288,99.9172,95.9988,41.5735,-1.7855,14.8412,97.697,98.4818,16.6118
2025-09-29 14:32:16,HD,96.76,99.8,95.01,97.44,34248671,1.68,99.3932,95.4954,52.5661,-87.0174,28.6373,97.4525,96.5669,14.969
2025-09-30 14:32:16,HD,91.12,91.8,90.58,91.17,10016146,-0.5907,92.9955,89.3486,77.241,-2.421,20.7265,91.5523,90.1947,7.412
2025-10-01 14:32:16,HD,92.42,92.58,90.99,91.34,27095478,0.7073,93.1634,89.5099,56.2996,87.1599,15.0773,91.7697,89.1341,14.7735
2025-10-02 14:32:16,HD,91.44,91.61,89.84,90.54,2673167,0.9525,92.3548,88.733,56.7791,-1.2791,35.1304,89.6611,88.798,12.7622
2025-10-03 14:32:16,HD,90.13,92.56,88.04,91.55,28896952,-1.0391,93.381,89.719,27.1148,-72.7848,14.6835,92.8257,95.7743,20.2223
2025-10-04 14:32:16,HD,92.67,95.39,89.66,91.28,33251511,-0.3077,93.1033,89.4522,31.9639,-92.9357,29.8504,91.9268,91.0123,9.1924
2025-10-05 14:32:16,HD,88.15,92.75,85.37,88.93,36307767,4.6016,90.7122,87.1549,50.5512,-101.4241,38.104,87.2494,86.4215,23.9057
2025-10-06 14:32:16,HD,90.36,91.98,87.84,89.92,25059618,2.5817,91.717,88.1203,54.7797,-23.9688,18.6789,90.1367,87.3412,12.333
2025-10-07 14:32:16,HD,89.29,90.96,87.98,88.86,14156452,0.5331,90.6415,87.0869,21.4409,-166.7752,12.5525,88.7241,89.211,16.9266
2025-10-08 14:32:16,HD,86.92,88.3,86.74,87.54,18179194,6.3792,89.2946,85.7929,58.6334,194.2074,19.6136,87.4419,88.3788,17.7306
2025-10-09 14:32:16,HD,86.09,86.41,84.33,85.44,18834942,0.3049,87.1523,83.7346,48.0841,-140.8422,34.4369,84.3564,83.6543,16.8124
2025-10-10 14:32:16,HD,85.74,86.48,83.07,84.54,37177164,-2.2067,86.2344,82.8526,35.0251,-48.3801,10.9502,84.7373,86.4703,18.4241
2025-10-11 14:32:16,HD,84.3,84.99,82.9,84.11,44063991,2.8487,85.788,82.4238,20.7407,-261.7353,32.0103,83.4236,84.805,11.9103
2025-10-12 14:32:16,HD,84.68,84.99,83.6,84.76,15751561,2.2032,86.4534,83.0631,65.2197,-51.0142,14.3385,83.8539,84.3075,13.9922
