date,tic,open,high,low,close,volume,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,turbulence
2025-09-07 14:49:57,HD,158.38,168.33,153.93,162.11,30546111,2.2794,165.3491,158.8648,84.857,80.3083,31.4547,154.0016,150.7595,14.8478
2025-09-08 14:49:57,HD,163.31,164.07,160.99,163.99,49656778,2.0255,167.2649,160.7055,69.4444,-13.3545,33.8674,155.7859,152.5062,10.6921
2025-09-09 14:49:57,HD,163.47,165.0,160.39,164.23,16169587,0.7937,167.5197,160.9503,65.517,25.2003,27.5071,156.0232,152.7385,13.3597
2025-09-10 14:49:57,HD,165.72,171.46,161.04,165.08,20517258,1.7579,168.3779,161.7749,83.8756,99.2644,34.8118,156.8226,153.521,12.2205
2025-09-11 14:49:57,HD,165.74,166.98,163.36,164.99,30695612,1.1683,168.2866,161.6872,72.8703,18.7024,28.3249,156.7376,153.4378,20.4317
2025-09-12 14:49:57,HD,165.85,169.01,164.04,166.73,19568662,2.6922,170.0622,163.3931,83.1658,-14.4418,26.5915,158.3913,155.0567,17.0714
2025-09-13 14:49:57,HD,166.66,170.01,159.3,166.71,13684309,3.1288,170.0428,163.3745,76.9745,-16.2994,26.4117,158.3732,155.039,17.6062
2025-09-14 14:49:57,HD,165.51,167.29,164.6,166.71,49102853,4.7136,170.0467,163.3782,79.2022,121.128,28.5793,158.3768,155.0425,17.9125
2025-09-15 14:49:57,HD,166.8,177.07,166.6,168.88,31145776,2.9432,172.2548,165.4997,67.2844,66.3293,31.2982,160.4334,157.0559,24.0243
2025-09-16 14:49:57,HD,170.23,173.6,167.1,169.48,43178997,1.8062,172.8708,166.0916,81.0669,218.1118,30.6052,161.0072,157.6175,18.8736
2025-09-17 14:49:57,HD,171.49,172.01,166.19,170.71,4324306,1.4705,174.1219,167.2936,60.9534,114.8169,34.0379,162.1724,158.7582,18.9402
2025-09-18 14:49:57,HD,173.28,177.21,161.37,171.14,15731790,2.0637,174.5655,167.7198,71.8222,78.1375,25.9696,162.5856,159.1627,5.0282
2025-09-19 14:49:57,HD,171.25,176.69,166.01,173.82,15284964,2.2141,177.2956,170.3429,60.0712,100.9615,26.0526,165.1283,161.6519,13.9294
2025-09-20 14:49:57,HD,175.42,179.34,170.16,173.91,45956669,1.5055,177.3839,170.4276,75.3429,99.7084,32.7523,165.2105,161.7323,20.5883
2025-09-21 14:49:57,HD,174.99,176.77,170.16,175.2,46353419,1.9367,178.7036,171.6956,62.8229,60.2429,29.3077,166.4396,162.9356,7.31
2025-09-22 14:49:57,HD,173.06,182.76,166.78,175.88,2073557,1.7927,179.3965,172.3614,82.5666,52.7311,36.6681,167.085,163.5674,21.8356
2025-09-23 14:49:57,HD,176.04,177.34,173.53,174.47,38442685,1.8171,177.9597,170.9808,77.7536,48.9476,25.2882,165.7467,162.2573,7.2029
2025-09-24 14:49:57,HD,173.67,175.63,170.78,173.51,6149557,1.7965,176.9787,170.0383,84.4959,128.8435,26.5507,164.8331,161.3629,8.3538
2025-09-25 14:49:57,HD,169.59,173.46,162.16,172.88,25980146,0.1079,176.3365,169.4214,69.4467,-8.9244,30.0788,164.235,160.7774,18.4473
2025-09-26 14:49:57,HD,174.62,177.84,173.01,173.82,32501543,2.3374,177.2966,170.3438,71.1131,8.1171,27.8891,165.1292,161.6528,19.936
2025-09-27 14:49:57,HD,174.71,182.18,174.15,174.31,32884566,3.6257,177.795,170.8226,76.1938,93.8828,32.9853,165.5934,162.1072,16.2194
2025-09-28 14:49:57,HD,171.68,175.41,166.63,173.39,30029399,1.9037,176.8533,169.9179,69.2426,71.317,31.3792,164.7163,161.2486,22.6814
2025-09-29 14:49:57,HD,174.05,175.26,171.79,174.72,26103749,3.0505,178.212,171.2233,84.1956,72.0413,38.9159,165.9818,162.4874,13.9821
2025-09-30 14:49:57,HD,176.13,179.75,175.43,175.67,32651157,2.5088,179.1883,172.1614,83.4996,74.4688,32.1561,166.8911,163.3776,16.6479
2025-10-01 14:49:57,HD,179.65,184.89,173.78,178.08,11227782,1.2159,181.6375,174.5144,69.1572,6.7339,29.0633,169.1722,165.6106,23.5326
2025-10-02 14:49:57,HD,176.95,179.42,176.94,178.31,43805879,2.4588,181.8749,174.7426,64.5959,38.1039,38.5462,169.3933,165.8271,19.7457
2025-10-03 14:49:57,HD,177.84,184.26,175.1,177.87,15437955,0.0485,181.4269,174.3121,74.6235,78.4752,27.5291,168.9761,165.4187,13.9811
2025-10-04 14:49:57,HD,180.16,181.75,178.63,179.21,30121408,1.4407,182.796,175.6275,77.5831,17.5389,31.456,170.2512,166.6669,16.4183
2025-10-05 14:49:57,HD,179.01,180.09,177.52,179.91,20263877,0.3998,183.5116,176.315,81.6068,-14.1709,31.1123,170.9176,167.3194,17.4824
2025-10-06 14:49:57,HD,180.04,181.7,178.59,181.24,48304418,4.3235,184.8642,177.6146,70.2893,64.9204,29.4348,172.1774,168.5526,12.9517
2025-10-07 14:49:57,HD,178.97,180.78,178.86,180.45,3620032,0.2439,184.0594,176.8414,61.0273,33.4389,29.3287,171.4279,167.8189,19.1718
2025-10-08 14:49:57,HD,182.21,184.65,179.03,180.91,47643178,2.0645,184.5287,177.2922,60.6092,53.6787,34.8893,171.8649,168.2467,19.8651
2025-10-09 14:49:57,HD,179.98,180.61,178.58,179.28,43598359,0.942,182.8702,175.6988,78.0136,139.9208,37.758,170.3203,166.7346,15.4639
2025-10-10 14:49:57,HD,179.72,184.13,176.75,180.39,9995932,1.8908,183.9941,176.7786,72.3242,144.5967,29.5414,171.367,167.7593,22.6199
2025-10-11 14:49:57,HD,184.35,184.58,181.22,182.02,23477404,2.9335,185.6622,178.3813,81.2768,12.89,26.2442,172.9207,169.2802,14.7025
2025-10-12 14:49:57,HD,184.46,185.07,179.76,181.54,7053373,0.5756,185.171,177.9093,78.3777,7.5318,36.4204,172.4631,168.8323,23.708
2025-10-13 14:49:57,HD,185.03,185.19,181.49,182.52,22043538,2.6337,186.1747,178.8738,72.7856,-1.5628,28.8102,173.398,169.7476,14.0251
2025-10-14 14:49:57,HD,181.68,183.47,179.02,183.21,48295550,0.9005,186.8773,179.5487,66.5331,25.4871,29.1307,174.0524,170.3881,8.1792
2025-10-15 14:49:57,HD,184.39,189.39,183.95,184.41,38257092,1.9313,188.1031,180.7265,70.0242,95.141,39.9608,175.1941,171.5058,8.9153
2025-10-16 14:49:57,HD,185.87,191.67,182.11,183.91,1490355,1.7046,187.5924,180.2359,60.3926,30.823,34.1949,174.7184,171.0402,16.6547
2025-10-17 14:49:57,HD,184.57,188.78,181.75,184.27,31688205,2.6471,187.9506,180.58,73.6247,-57.5874,30.8017,175.052,171.3667,17.085
2025-10-18 14:49:57,HD,185.46,188.76,181.42,185.82,12065444,2.5654,189.5383,182.1054,82.8801,79.0744,37.7318,176.5307,172.8143,12.3871
2025-10-19 14:49:57,HD,185.45,192.54,183.9,186.0,21792212,2.9077,189.717,182.2771,70.2391,91.7738,36.705,176.6972,172.9772,14.7549
2025-10-20 14:49:57,HD,189.81,194.36,182.63,186.8,2122980,2.3824,190.5333,183.0614,76.8193,80.5704,31.6623,177.4574,173.7215,20.9601
2025-10-21 14:49:57,HD,184.05,187.25,183.15,186.28,16386805,1.0866,190.008,182.5567,78.9347,99.9076,39.9616,176.9682,173.2426,16.1726
2025-10-22 14:49:57,HD,184.41,184.77,181.16,184.75,4039476,2.4877,188.4437,181.0538,75.0671,38.5493,37.8376,175.5113,171.8163,14.2212
2025-10-23 14:49:57,HD,184.98,188.88,180.59,184.04,16829471,4.4786,187.7192,180.3577,74.3174,-51.2379,36.7467,174.8365,171.1558,8.434
2025-10-24 14:49:57,HD,186.02,188.89,183.56,184.71,7034930,2.5454,188.4011,181.0128,78.8287,51.74,31.1221,175.4716,171.7774,17.9726
2025-10-25 14:49:57,HD,181.62,190.27,180.04,183.88,20914470,0.6001,187.5584,180.2032,82.825,36.8313,29.1307,174.6868,171.0091,19.4149
2025-10-26 14:49:57,HD,186.6,188.57,182.47,185.99,49638821,0.0374,189.7048,182.2654,67.8184,56.889,32.9103,176.6858,172.9661,28.2215
2025-10-27 14:49:57,HD,188.51,192.13,182.71,186.28,18645918,1.3555,190.001,182.55,77.8286,12.3284,32.8397,176.9617,173.2362,15.9995
2025-10-28 14:49:57,HD,184.52,187.98,183.98,186.44,1552311,2.9786,190.1695,182.7118,69.0548,86.4128,37.2139,177.1186,173.3898,22.9385
2025-10-29 14:49:57,HD,188.16,192.0,181.74,187.72,23556564,1.7801,191.4736,183.9648,82.3322,88.6238,35.9711,178.3333,174.5789,13.7182
2025-10-30 14:49:57,HD,187.11,195.44,185.36,187.88,24387163,0.9948,191.6421,184.1268,77.9767,35.2054,35.953,178.4902,174.7325,16.1467
2025-10-31 14:49:57,HD,187.3,190.81,182.24,187.59,41799219,0.3247,191.3436,183.8399,60.2528,83.5382,32.6357,178.2122,174.4603,12.0902
2025-11-01 14:49:57,HD,187.74,193.03,182.17,188.71,13920369,2.1457,192.485,184.9365,70.1787,91.3317,33.1629,179.2752,175.501,12.6191
2025-11-02 14:49:57,HD,193.47,195.19,186.13,190.8,11268501,0.5955,194.6198,186.9877,82.819,21.9344,39.2922,181.2635,177.4475,9.3002
2025-11-03 14:49:57,HD,189.87,196.62,186.89,190.24,27897408,0.6724,194.0429,186.4334,66.7635,54.751,37.4034,180.7263,176.9215,22.2517
2025-11-04 14:49:57,HD,193.25,193.94,189.6,190.35,30793595,2.5201,194.1576,186.5436,80.7157,27.9251,38.7342,180.8331,177.026,17.2322
2025-11-05 14:49:57,HD,191.41,199.55,188.51,192.37,38000082,0.3017,196.217,188.5222,63.0885,41.0952,30.3524,182.7511,178.9037,11.609
2025-11-06 14:49:57,HD,193.05,197.3,191.15,191.34,21495285,2.0218,195.1711,187.5174,74.4853,-35.2132,29.1189,181.777,177.9502,17.2583
2025-11-07 14:49:57,HD,191.5,192.7,189.43,191.48,9767993,2.5809,195.3118,187.6525,73.6155,26.5345,27.7833,181.908,178.0784,19.2957
2025-11-08 14:49:57,HD,190.26,195.74,186.98,191.59,9319682,3.0118,195.422,187.7584,81.0966,17.955,39.1723,182.0107,178.1789,14.1907
2025-11-09 14:49:57,HD,194.2,200.77,189.2,192.27,10446233,3.3487,196.1165,188.4256,66.5492,55.4911,37.4249,182.6575,178.8121,15.6486
2025-11-10 14:49:57,HD,195.63,198.06,192.93,194.36,34130451,1.2467,198.2435,190.4692,82.2596,51.7551,34.731,184.6385,180.7514,17.1999
2025-11-11 14:49:57,HD,195.64,196.53,193.15,196.14,34814441,1.3316,200.0586,192.2132,80.5735,-16.5581,39.749,186.3291,182.4064,12.0384
2025-11-12 14:49:57,HD,197.66,200.19,186.28,194.96,31852005,2.1671,198.8556,191.0573,62.3666,-6.7721,38.9742,185.2086,181.3095,14.9214
2025-11-13 14:49:57,HD,194.98,199.25,193.28,196.13,48422520,3.0312,200.0531,192.2079,63.0998,4.1752,25.8403,186.324,182.4014,19.6856
2025-11-14 14:49:57,HD,195.52,199.05,187.47,196.79,12013395,3.8977,200.7307,192.8589,71.295,-19.1202,26.1022,186.955,183.0191,9.9552
2025-11-15 14:49:57,HD,196.35,199.84,186.69,196.58,4755394,1.5816,200.5144,192.6511,72.6403,110.362,27.3934,186.7536,182.8219,6.0838
2025-11-16 14:49:57,HD,198.49,199.22,193.84,196.66,29681867,4.2744,200.5899,192.7236,62.9485,88.6799,32.5971,186.8239,182.8907,22.0128
2025-11-17 14:49:57,HD,197.57,198.71,193.15,197.78,47606637,1.7043,201.7399,193.8286,80.0119,-0.9985,28.9474,187.895,183.9393,17.4346
2025-11-18 14:49:57,HD,197.85,200.84,190.09,198.58,39740728,1.6008,202.5559,194.6126,83.8718,11.6774,25.9837,188.655,184.6833,15.2843
2025-11-19 14:49:57,HD,197.1,200.16,187.7,198.69,43198963,1.3462,202.6593,194.7118,71.6749,141.3854,26.1819,188.7513,184.7776,5.6535
2025-11-20 14:49:57,HD,197.18,205.09,188.58,198.32,19794599,1.9267,202.2821,194.3495,74.6731,9.9739,32.3086,188.4,184.4337,17.3517
2025-11-21 14:49:57,HD,199.33,203.03,195.62,199.26,33061805,1.5533,203.2461,195.2757,82.9038,110.3878,39.8607,189.2978,185.3126,9.3421
2025-11-22 14:49:57,HD,199.41,200.28,194.78,199.58,43226002,1.1582,203.574,195.5907,64.148,49.8491,34.2554,189.6032,185.6116,22.9887
2025-11-23 14:49:57,HD,199.74,201.69,199.34,200.98,34469221,1.3827,205.0019,196.9626,69.2314,106.9399,36.8613,190.9331,186.9135,7.7265
2025-11-24 14:49:57,HD,200.45,204.42,198.95,201.66,47461935,1.4708,205.6897,197.6234,70.4245,6.9645,34.8677,191.5737,187.5406,13.6195
2025-11-25 14:49:57,HD,203.86,205.38,200.73,202.22,22633039,1.405,206.2645,198.1757,62.6788,41.893,39.0409,192.1091,188.0647,8.2701
2025-11-26 14:49:57,HD,203.67,209.36,198.63,203.61,25136544,2.4563,207.6869,199.5423,68.5951,98.3632,36.7379,193.4339,189.3616,9.8537
2025-11-27 14:49:57,HD,202.0,208.29,200.27,203.34,5557321,0.6959,207.4087,199.275,75.5213,0.9811,32.5289,193.1747,189.1079,14.3621
2025-11-28 14:49:57,HD,202.21,206.89,201.7,202.97,26496461,0.9151,207.0249,198.9063,67.9937,60.9,31.4913,192.8173,188.758,15.7766
2025-11-29 14:49:57,HD,204.87,207.66,203.12,204.04,39124737,3.3945,208.1166,199.9552,61.5697,8.6915,29.9468,193.8341,189.7534,23.9882
2025-11-30 14:49:57,HD,204.22,209.23,203.64,204.07,33284500,0.5318,208.148,199.9854,84.317,-39.9059,31.4234,193.8634,189.782,7.634
2025-12-01 14:49:57,HD,206.07,206.07,205.37,205.47,13525452,2.478,209.5832,201.3643,77.0953,-13.2765,30.5447,195.2001,191.0906,22.5133
2025-12-02 14:49:57,HD,204.92,210.67,201.75,206.38,5606369,2.0692,210.5124,202.2571,69.9486,107.43,34.8769,196.0655,191.9378,17.6634
2025-12-03 14:49:57,HD,206.75,207.93,203.44,206.05,13604357,3.0964,210.1689,201.927,61.0332,46.4785,37.1973,195.7456,191.6246,18.9701
2025-12-04 14:49:57,HD,203.79,211.18,203.35,206.17,32056234,2.8363,210.2892,202.0426,66.2374,28.2823,29.3141,195.8576,191.7343,17.0977
2025-08-27 14:49:57,HON,130.96,131.2,126.54,131.17,29512744,2.5066,133.7933,128.5465,62.1894,60.5994,27.0502,124.6115,121.9881,17.9371
2025-08-28 14:49:57,HON,129.72,135.36,128.6,130.96,45892186,2.2402,133.578,128.3397,77.6655,66.5557,32.0492,124.4109,121.7917,14.9524
2025-08-29 14:49:57,HON,131.38,133.02,130.14,131.21,38085152,1.6626,133.8335,128.5851,64.4122,4.578,33.6989,124.6489,122.0247,29.8761
2025-08-30 14:49:57,HON,132.96,134.17,131.95,133.78,48104721,1.9771,136.4594,131.108,78.8332,8.0545,36.54,127.0945,124.4188,8.4749
2025-08-31 14:49:57,HON,132.88,138.97,128.62,134.25,1740868,2.1206,136.9315,131.5616,77.5967,55.0394,31.7046,127.5342,124.8493,10.9888
2025-09-01 14:49:57,HON,134.34,136.22,132.57,135.81,36235716,2.2409,138.5233,133.0911,72.3556,21.7342,25.7978,129.0168,126.3007,23.1196
2025-09-02 14:49:57,HON,138.86,140.98,135.62,135.91,31903098,0.24,138.6233,133.1871,65.0646,160.3437,25.3995,129.11,126.3919,15.8699
2025-09-03 14:49:57,HON,137.25,138.56,136.57,137.05,15204916,4.1532,139.7928,134.3107,76.3848,-9.0268,34.5272,130.1991,127.4581,13.7392
2025-09-04 14:49:57,HON,138.0,140.77,137.24,139.28,23245163,1.1014,142.0622,136.4911,82.7732,66.8342,27.3903,132.3128,129.5273,9.8453
2025-09-05 14:49:57,HON,140.75,143.34,136.8,138.31,18281570,1.2576,141.0798,135.5472,82.1942,-35.2086,26.7774,131.3978,128.6316,24.2956
2025-09-06 14:49:57,HON,139.97,141.01,138.92,139.3,29987414,2.6393,142.0848,136.5129,81.9108,-44.1493,27.059,132.3339,129.5479,15.7217
2025-09-07 14:49:57,HON,141.94,145.69,138.3,141.4,44787576,3.4338,144.2234,138.5676,60.7917,58.3659,36.1464,134.3257,131.4978,6.0871
2025-09-08 14:49:57,HON,140.89,142.88,139.63,140.82,29912469,1.0436,143.6388,138.0059,80.2805,62.1218,26.397,133.7813,130.9648,5.0284
2025-09-09 14:49:57,HON,145.08,147.65,139.38,143.71,14469186,2.0314,146.5834,140.835,69.7578,61.8408,33.2642,136.5237,133.6495,14.3196
2025-09-10 14:49:57,HON,147.46,147.66,137.94,144.76,34362421,1.9836,147.6585,141.8679,80.7261,55.9219,39.7986,137.525,134.6298,20.4587
2025-09-11 14:49:57,HON,142.51,144.89,139.87,144.26,17369866,1.6328,147.1481,141.3776,78.1187,130.0829,33.1591,137.0497,134.1645,18.6168
2025-09-12 14:49:57,HON,145.6,148.88,143.05,146.91,27559376,0.5227,149.8487,143.9723,79.3016,92.7995,32.7169,139.565,136.6268,15.6526
2025-09-13 14:49:57,HON,144.9,149.64,141.53,146.37,48728286,2.8354,149.2972,143.4424,82.2422,5.8669,28.4341,139.0513,136.124,12.8803
2025-09-14 14:49:57,HON,145.99,151.58,144.56,146.71,25623694,0.7911,149.6403,143.772,75.0207,43.5911,38.3818,139.3709,136.4367,22.7997
2025-09-15 14:49:57,HON,146.6,151.45,146.24,146.26,26355458,1.4737,149.1834,143.3331,76.8591,118.4227,30.631,138.9453,136.0201,16.6183
2025-09-16 14:49:57,HON,146.65,148.61,145.15,147.84,18915917,0.8505,150.7918,144.8784,61.2397,-13.8055,32.7245,140.4434,137.4867,10.7515
2025-09-17 14:49:57,HON,149.0,157.78,145.01,147.07,24038146,0.9987,150.0154,144.1324,63.949,44.4111,30.2956,139.7202,136.7787,12.1045
2025-09-18 14:49:57,HON,146.03,148.38,143.0,147.67,38540200,3.402,150.6281,144.7211,77.2627,-49.2371,26.0673,140.2909,137.3374,8.2923
2025-09-19 14:49:57,HON,145.93,149.65,145.88,147.57,35490653,2.1688,150.5254,144.6224,73.3079,75.5937,38.9881,140.1952,137.2438,5.6425
2025-09-20 14:49:57,HON,148.92,149.05,145.52,146.9,44578766,1.1935,149.8399,143.9638,65.6023,4.6694,31.2031,139.5568,136.6187,17.9269
2025-09-21 14:49:57,HON,145.57,147.98,142.85,147.72,22330923,0.462,150.6774,144.7685,84.4906,116.4046,28.7421,140.3368,137.3823,17.9883
2025-09-22 14:49:57,HON,151.48,153.98,148.2,149.67,35599969,2.4359,152.663,146.6762,70.1315,31.9693,34.1818,142.1861,139.1928,18.2901
2025-09-23 14:49:57,HON,151.12,157.58,149.71,151.5,1063031,0.9039,154.5271,148.4672,78.9342,71.739,29.4521,143.9223,140.8924,14.9242
2025-09-24 14:49:57,HON,149.36,156.99,148.85,152.09,28775913,3.1221,155.1309,149.0473,62.4078,-33.3138,30.3971,144.4846,141.4429,23.9612
2025-09-25 14:49:57,HON,155.21,156.17,151.33,153.51,40130532,2.5305,156.5852,150.4446,62.5914,71.9937,39.8797,145.8392,142.7689,18.5993
2025-09-26 14:49:57,HON,153.52,157.87,152.76,154.3,7321797,0.4655,157.3881,151.216,66.1988,35.6668,28.9067,146.587,143.5009,8.9418
2025-09-27 14:49:57,HON,157.38,158.14,155.85,156.19,39246346,2.4316,159.3139,153.0663,69.8691,75.5924,36.064,148.3805,145.2567,11.5367
2025-09-28 14:49:57,HON,157.33,162.44,155.13,157.62,39422018,3.8901,160.774,154.4692,64.9072,93.3067,27.953,149.7405,146.5881,22.1708
2025-09-29 14:49:57,HON,158.63,160.75,156.42,157.68,11068719,0.9181,160.8368,154.5294,70.6825,73.3023,29.0259,149.7989,146.6453,7.278
2025-09-30 14:49:57,HON,157.55,158.87,155.0,157.28,39799071,1.3787,160.4218,154.1308,62.2963,94.1337,30.2248,149.4125,146.267,10.9645
2025-10-01 14:49:57,HON,158.62,162.55,157.04,158.67,46332866,0.4327,161.8466,155.4996,75.4127,107.6213,34.0159,150.7394,147.566,9.3637
2025-10-02 14:49:57,HON,157.68,160.35,157.28,158.12,30649905,2.0482,161.2822,154.9574,82.5366,24.317,34.2703,150.2138,147.0514,8.7093
2025-10-03 14:49:57,HON,160.82,164.25,149.57,157.75,19468385,0.6801,160.9059,154.5958,70.7671,133.2552,25.4784,149.8633,146.7083,20.6274
2025-10-04 14:49:57,HON,157.44,158.37,150.62,158.23,37063983,2.7087,161.3942,155.065,61.1236,8.1035,26.2436,150.3181,147.1535,19.8871
2025-10-05 14:49:57,HON,160.4,161.78,148.22,158.05,39673859,1.522,161.2121,154.8901,61.4758,10.125,29.7603,150.1486,146.9875,9.5517
2025-10-06 14:49:57,HON,160.28,161.71,158.19,158.88,2936093,1.7291,162.0572,155.702,84.5973,74.4367,34.1767,150.9356,147.758,20.7737
2025-10-07 14:49:57,HON,160.59,162.78,154.42,160.21,10697830,2.6122,163.4135,157.0051,69.6237,5.2295,28.5682,152.1989,148.9947,12.2405
2025-10-08 14:49:57,HON,164.44,166.1,160.22,164.45,26312903,1.8095,167.7348,161.1569,75.5321,24.0277,27.6891,156.2236,152.9346,12.2887
2025-10-09 14:49:57,HON,168.59,171.03,164.04,166.43,2792683,2.422,169.762,163.1047,69.599,24.8703,33.473,158.1117,154.783,17.0343
2025-10-10 14:49:57,HON,168.02,173.62,167.19,168.35,8378999,0.8645,171.7186,164.9845,81.6266,109.3411,29.2795,159.934,156.5669,15.018
2025-10-11 14:49:57,HON,168.12,168.27,162.39,166.82,11142840,1.7131,170.1595,163.4866,73.8482,82.9174,39.5958,158.4819,155.1454,11.4988
2025-10-12 14:49:57,HON,166.64,168.91,165.78,168.39,13884399,3.517,171.7539,165.0185,67.5211,111.408,27.63,159.9669,156.5992,10.3902
2025-10-13 14:49:57,HON,169.83,171.93,163.61,168.42,11763252,3.4365,171.7851,165.0484,75.2409,75.3276,33.5523,159.9959,156.6276,13.8095
2025-10-14 14:49:57,HON,167.99,171.45,166.52,169.2,44864483,2.0852,172.5883,165.8201,80.3468,-17.4228,33.8571,160.744,157.3599,9.9383
2025-10-15 14:49:57,HON,168.76,172.5,165.95,170.25,37554505,0.0753,173.6577,166.8476,79.5228,109.4836,26.3125,161.74,158.335,18.7246
2025-10-16 14:49:57,HON,172.52,173.57,170.24,170.89,11479908,1.9622,174.3083,167.4727,64.9788,121.8492,34.5308,162.346,158.9282,19.6264
2025-10-17 14:49:57,HON,171.67,174.16,170.43,171.34,13810584,2.9635,174.7682,167.9146,69.8272,102.2104,29.9936,162.7743,159.3475,19.313
2025-10-18 14:49:57,HON,171.63,173.56,169.35,171.15,46139002,1.507,174.5721,167.7262,73.2921,40.1956,39.1604,162.5917,159.1687,12.1504
2025-10-19 14:49:57,HON,168.59,177.36,164.74,171.77,40425938,3.3731,175.2006,168.33,63.8946,81.9611,36.6738,163.177,159.7417,17.5702
2025-10-20 14:49:57,HON,173.77,174.5,170.64,173.62,49630648,3.4353,177.0893,170.1446,80.1966,47.1202,27.945,164.9361,161.4638,12.6989
2025-10-21 14:49:57,HON,174.75,178.95,170.97,174.11,34066646,2.0894,177.5883,170.624,71.8673,59.4522,27.4243,165.4008,161.9187,16.4806
2025-10-22 14:49:57,HON,169.99,180.08,168.25,172.94,20738251,0.4122,176.3982,169.4806,79.6977,22.2525,30.7211,164.2924,160.8337,24.1828
2025-10-23 14:49:57,HON,176.77,177.1,173.19,173.4,4197221,2.0143,176.8716,169.9355,84.5709,44.8753,39.0757,164.7334,161.2653,13.2628
2025-10-24 14:49:57,HON,177.03,182.79,170.61,175.0,31592337,2.6178,178.4964,171.4966,60.7631,115.0437,27.6755,166.2467,162.7468,2.41
2025-10-25 14:49:57,HON,177.36,177.51,175.84,175.92,23011479,0.7323,179.4337,172.397,63.6366,41.8127,31.0068,167.1196,163.6013,16.0508
2025-10-26 14:49:57,HON,171.58,177.44,167.82,174.62,10442171,0.2735,178.1096,171.1249,63.0567,51.4835,32.2453,165.8864,162.394,19.6893
2025-10-27 14:49:57,HON,173.18,179.02,172.35,174.57,46393217,0.5752,178.0591,171.0763,73.7939,34.7614,30.069,165.8393,162.348,20.4825
2025-10-28 14:49:57,HON,173.97,174.4,170.79,174.11,36716502,1.3077,177.5896,170.6253,62.3753,21.5021,31.149,165.4021,161.92,9.293
2025-10-29 14:49:57,HON,172.94,177.19,172.17,175.86,47051854,0.1732,179.376,172.3417,84.1864,125.0765,31.3475,167.0659,163.5487,9.3663
2025-10-30 14:49:57,HON,177.78,177.91,174.38,177.86,9293450,2.1998,181.4217,174.3071,60.5169,15.0522,39.9467,168.9712,165.4139,11.6621
2025-10-31 14:49:57,HON,176.84,180.19,175.66,176.52,26940306,1.3481,180.0533,172.9924,64.6857,-39.2679,35.9117,167.6967,164.1662,14.0284
2025-11-01 14:49:57,HON,179.0,180.4,174.66,175.85,37975721,1.728,179.3705,172.3364,60.8796,16.7318,25.3239,167.0608,163.5437,13.8212
2025-11-02 14:49:57,HON,180.07,181.35,176.61,177.39,34419320,2.2304,180.9414,173.8456,69.1482,16.2292,27.7054,168.5238,164.976,17.4551
2025-11-03 14:49:57,HON,178.25,181.75,177.11,177.66,40766127,2.9355,181.2174,174.1109,63.3186,1.1968,27.2216,168.7809,165.2277,23.3852
2025-11-04 14:49:57,HON,175.14,182.14,175.01,177.87,32839251,1.9232,181.4274,174.3126,83.6731,20.3634,27.1246,168.9765,165.4191,14.3532
2025-11-05 14:49:57,HON,175.36,179.04,173.38,178.22,6237897,4.2271,181.7793,174.6507,75.6032,-6.0866,30.1067,169.3043,165.74,18.731
2025-11-06 14:49:57,HON,178.46,179.83,176.52,178.39,46834335,1.9544,181.9542,174.8187,67.6646,33.0699,39.9114,169.4671,165.8994,11.4377
2025-11-07 14:49:57,HON,180.5,184.99,178.3,179.3,40010666,1.2955,182.885,175.713,63.2354,9.9633,34.9534,170.334,166.748,16.6824
2025-11-08 14:49:57,HON,180.08,182.66,177.09,180.09,41205026,2.4851,183.6899,176.4864,75.1582,-34.1671,26.8247,171.0837,167.482,12.0312
2025-11-09 14:49:57,HON,180.01,187.62,179.37,181.03,22326173,2.062,184.6538,177.4125,66.562,-14.0824,26.6567,171.9815,168.3608,5.8855
2025-11-10 14:49:57,HON,182.43,186.15,176.3,181.37,36048789,0.6375,185.0017,177.7467,77.1884,4.2368,27.8083,172.3055,168.678,12.8143
2025-11-11 14:49:57,HON,180.78,186.28,180.47,182.37,28841847,2.0189,186.0166,178.7219,75.913,61.4819,31.524,173.2508,169.6034,14.8948
2025-11-12 14:49:57,HON,180.55,185.42,176.01,184.59,34399621,1.7556,188.2854,180.9017,78.5592,18.8498,38.8704,175.3639,171.672,12.7542
2025-11-13 14:49:57,HON,184.83,185.78,182.78,183.82,42020052,1.7967,187.4964,180.1436,74.6911,27.8557,37.1646,174.629,170.9526,9.9041
2025-11-14 14:49:57,HON,188.89,191.4,184.3,184.51,25901242,1.603,188.1993,180.819,65.3982,81.8764,33.5834,175.2837,171.5935,10.4916
2025-11-15 14:49:57,HON,181.25,187.58,179.05,184.68,19340494,1.8834,188.3725,180.9853,66.8281,60.8616,30.7159,175.445,171.7514,20.8615
2025-11-16 14:49:57,HON,183.33,195.91,181.16,184.57,38064323,4.1826,188.2663,180.8833,61.6113,46.2082,27.7583,175.3461,171.6546,28.0269
2025-11-17 14:49:57,HON,189.2,190.48,185.2,186.95,36093030,2.4881,190.6934,183.2153,83.0174,59.6152,27.8191,177.6066,173.8675,11.7351
2025-11-18 14:49:57,HON,185.7,191.42,182.16,185.56,22074009,0.9555,189.275,181.8524,79.6338,36.1328,31.2969,176.2855,172.5743,11.5969
